13	0	#90后该不该攒钱来改变现状#首先要知道每个人现实不一样，我毕业两份工，2000工资单休，除了被剥削更多的我要用物质调节我的生活，太难了。其次，攒钱只要你在挣＞花的情况下实现的，我刚毕业我仅仅只能做到在买东西上面不依赖父母，也就是经济上的伪独立。最后我想说好好生活，放过自己。如果你有余力，补贴家里，自己攒钱，有钱花钱……但是对于挣扎在温饱的年轻人，我想大概年轻人哪有不背债的话题适合我们。	0
14	2	#90后该不该攒钱来改变现状# 这还是要看的，攒一千两千也是攒，攒几十万也是攒钱，对于有些人来说几万不过一个包，但对那些没钱攒钱的来说就是救命钱，没法说到底该不该攒钱，每个人起点都不一样	0
15	0	#90后该不该攒钱来改变现状#  我特别好奇工资是怎么存下来的，1500的房租水电，200的交通，这应该是在一线城市或者伪一线最最基本的开销了，好一点的情况公司给包三餐，没有三餐的一个月又要除去1000起。工资不过万靠自己买房极其困难，微博的万元户都哪里来的，一毕业十几万几十万，要是985211出身那还说得过去，甚至有些985211专业不怎么样的出来过万也不简单	0
16	2	#90后该不该攒钱来改变现状# Sweet-Sour-Yummy的微博视频	0
17	3	女孩子要明白:一个男孩18岁吃一个月泡面给你买一个包，和一个男孩28岁吃一个月泡面给你个包是两个概念。#90后该不该攒钱来改变现状#	0
18	1	#90后该不该攒钱来改变现状#这话题就尼玛离谱。营销号ball ball你们长点心吧！	0
19	1	#90后该不该攒钱来改变现状#天天该不该，就不能看个人个性？愿意攒钱攒钱，这样将来能有份保障；愿意月光月光，这样当下会很舒适很快乐。这都是看个人性格的事情难道还能比较出一个谁好谁坏来吗？	0
20	2	#90后该不该攒钱来改变现状#跟要不要攒钱没有关系重点是没有钱可以攒就算有钱也攒不住钱不欠债就很厉害了还攒钱咋不上天呢	-1
21	0	#90后该不该攒钱来改变现状#其实我觉得攒钱只在于月薪到手超过6k的。。。毕竟到手6k以下省不下来多少，而且攒也就1.2万[年终奖几万的另算]，出去玩一波也就没了挣钱速度和消费速度完全不成正比 累死累活的上班平时这个省那个省 活的太没意思了[话是这么说 花呗可不能欠能力范围外的]	-1
22	1	#90后该不该攒钱来改变现状#只要不是花钱大手大脚，省能省几个钱对我来说节流是不可能节流的只能开源	-1
23	0	#90后该不该攒钱来改变现状#问题是能攒到钱吗	-1
24	0	#90后该不该攒钱来改变现状#改变现状估计是不可能了。但不攒钱而是保持欠债的话，生病了怎么办？家里有刚需，要买东西怎么办？这都不算大事，有什么万一需要住院的话，没有存款请假都不敢请。攒钱不是为了大富大贵而是为了抵御风险。钱是靠挣不是靠攒的这句话没错，但是不会攒钱的话有急事的时候还是没钱用，只能眼巴巴等着发工资。	-1
25	0	#90后该不该攒钱来改变现状#我觉得我是攒不下，不欠花呗信用卡都不错了，发工资了就买点必需品，吃饭，不开心就出去玩，哪能攒下钱	-1
26	0	#90后该不该攒钱来改变现状#哪里还有可以攒的钱啊	-1
27	1	#90后该不该攒钱来改变现状#首先要有挣钱的能力，要有相对稳定的收入。然后呢…该花就花，不要乱花，剩下的钱不就攒住啦？！不用刻意省，刻意去存钱哇！有点余款，同时不至于委屈自己，委屈生活！！轻松一点，明智一点，快乐一点！！！	-1
28	0	#90后该不该攒钱来改变现状#攒钱不是有效改变现状的途径，因为攒钱本质是储蓄，并不是开源，所以想要改变现状，需要去想方设法增加创收途径。	-1
29	1	#90后该不该攒钱来改变现状#一生那么短，过得开心就好了。	-1
30	1	#90后该不该攒钱来改变现状#改变现状靠攒钱???这逻辑不是很对头啊🤔🤔🤔 深圳	-1
31	10	与其攒钱来改变现状，倒不如积攒经验来改变。喜欢的就买，想要的就为之奋斗，此刻的开心，是未来金钱买不到的。#90后该不该攒钱来改变现状#	-1
32	1	#90后该不该攒钱来改变现状#比起攒钱，更加有用的大概是提高自己的能力。毕竟，钱得靠赚不能靠攒，可能力是大可以赚到钱的……	-1
33	2	在没有过上舒服的生活我认为不应该拮据攒钱，而是要想尽办法加薪或者赚钱，这种方式会让我们体验一下下财富溢出的那种感觉[哈哈]，因为接近财富才能理性看待金钱。[doge]当自己感到收入稳中有升，这时候自然而然会有一些闲钱，再给闲钱做处置、做资金规划，这样才能改变现状。[doge]  #90后该不该攒钱来改变现状#	-1
34	0	#90后该不该攒钱来改变现状#攒不攒是次要的，多挣钱是王道	-1
35	1	#90后该不该攒钱来改变现状#昨天还跟我爸讨论这个问题了，我爸说刚工作，先不要攒钱，现在要做的是投资自己，学点感兴趣的东西，健健身 别急着攒钱买房买车，女孩子，别给自己太大压力。哈哈哈哈，我爸棒棒哒但是我的钱一直都在瞎买瞎吃……	-1
36	0	#90后该不该攒钱来改变现状#现在人民币贬值太快了，攒钱个人觉得还不如拿去投资或者花掉！ 南昌·南昌大学	-1
37	0	#90后该不该攒钱来改变现状#月光不好吗？	-1
38	0	#90后该不该攒钱来改变现状#欠银行上百万，攒钱也相当于还银行了	-1
39	0	#90后该不该攒钱来改变现状#攒钱真的好难，一会儿我就去消费了	-1
40	0	#90后该不该攒钱来改变现状#当然该啊，不仅改变现状还要支持我喜欢的人帮助需要帮助的人	1
41	0	#90后该不该攒钱来改变现状#    攒钱肯定是需要的 可是我也得有钱攒啊	1
42	0	#90后该不该攒钱来改变现状#肯定需要攒钱，但攒钱其实并不是为了改变现状而是为之后的打算西增加对未知的安全感，我金钱观确实强，花钱都是有计划有打算的花，从来不会也不可能让自己月光。毕竟90后，也不允许月光吧～“人生在世当畅情适意” 是令狐冲而不是你我这种社畜。	1
43	0	#90后该不该攒钱来改变现状#情况不一样吧，没钱当然要攒啦，家里比较富裕的，可以小资挥霍一下，但凡事都需要有个自己的度……	1
44	0	#90后该不该攒钱来改变现状#不攒钱，等到生病了或者要用钱的时候，是打算靠信用卡，靠父母，靠众筹吗	1
45	2	#90后该不该攒钱来改变现状#今年就攒了这么多 加上前两年的 勉强够个首付	1
46	1	攒钱而不觉得拮据，花钱而不觉得空虚，开开心心就够啦，攒钱还是很有必要的#90后该不该攒钱来改变现状#	1
47	0	#90后该不该攒钱来改变现状#攒钱是可以问题是攒得下吗尤其是追星的各种买买买虽说我也在存钱阶段总感觉花出去的比存的多一倍以上	1
48	0	#90后该不该攒钱来改变现状#现在赚的钱刚好够生活…想攒钱也没钱啊	1
49	0	#90后该不该攒钱来改变现状# 不攒钱，没人养我啊 广州·棠下	1
50	0	#90后该不该攒钱来改变现状#关键怎么攒钱？攒钱好难月光族	1
51	0	#90后该不该攒钱来改变现状#应该攒钱。必须攒钱。	1
52	20	#90后该不该攒钱来改变现状#存钱肯定很有必要啊，不存钱怎么有第一桶金？投资、创业、读书不都需要钱？不存钱怎么有安全垫？被公司莫名其妙裁员，家里人生病怎么办？不存钱过度消费就能改变命运了？消费不改变命运，创造价值才能改变命运，攒钱虽然跟创造价值没直接联系，但存钱本身就是一种积累生产资料的必要条件。	1
53	0	#90后该不该攒钱来改变现状#要的呀！经济基础决定上层建筑 有时候有急用的话可能要用到大笔钱	1
54	0	#90后该不该攒钱来改变现状#钱肯定是要攒的，但不是为了改变现状，而是为了生活，不要等到需要用钱的时候尴尬不已，攒钱能改变现状，活在梦里吧。 南京	1
55	0	#90后该不该攒钱来改变现状#工作一年还行吧，提高生活质量的同时，也攒了钱准备买车了	1
56	0	#90后该不该攒钱来改变现状#  起码对于我来说，银行卡里面的数字就是我的安全感	1
57	0	#90后该不该攒钱来改变现状#当然要攒钱，家里没矿还不攒钱，是想一直过着穷穷穷的日子吗？	1
58	0	#90后该不该攒钱来改变现状#肯定要的吧  甚至能多挣钱的时候就多挣钱 就像我偶尔发视频到b站  火的话能挣个一两百吧  就是我太懒了 几个月不发一个	1
59	0	#90后该不该攒钱来改变现状#我觉得没钱的时候要攒钱，不攒钱，想做什么事都没有钱，不攒钱的，是针对那种有钱的	1
