37	7	【氪星播报 | 5月23日午间都有哪些#今日大事件#？】科技互联网圈午间新闻11:07 #爱奇艺推出星钻VIP会员服务#15:25 #董明珠谈和雷军续赌约#：他愿意续我当然可以17:09 经营范围出现变更，#特斯拉中国新增发电输电业务#17:34 #横店集团成立航空产业发展公司#午间疫情播报13:24 #巴西确诊病例超33万#14:05 回忆武汉抗疫历程，#审议现场人大代表张伯礼哭了#15:03 #巴西确诊病例数升至全球第二#仅次于美国15:55 #张文宏介绍新冠疫苗进展#16:07 #张文宏称全球疫情可能要连续一到两年#17:19 #全球新冠肺炎超519万例# #美国新冠肺炎病例超160万#17:30 #韩国梨泰院感染事件病毒类型与欧美吻合#其他午间要闻11:14 全国政协委员#建议增设火车青年票#12:02 百余委员#建议把体育列入中高考必考科目#14:10 人大代表#建议涉罪未成年人佩戴电子定位装置#，进行社区矫教14:32 #巴基斯坦坠毁客机载多名军官和企业高管#：97人遇难2人幸存14:39 全国人大代表#建议逐步禁止生产销售电子烟#15:20 民革中央#建议未成年人不能从事超龄商业活动#15:24 #张伯礼建议完善传染病直报系统#15:26 #河南出土鹅首曲颈青铜壶# 内有逾3000ml不明液体15:31 全国人大代表张宝艳#建议将收买妇女儿童纳入地方政府考核#15:37 #澳大利亚夜空不明火球#疑似太空垃圾 收起全文d	0
38	1	#建议把体育列入中高考必考科目#是从此以后要重视体育么？ L辛苦创业的人的微博视频	0
39	2	#建议把体育列入中高考必考科目#现在不是每年都有体测吗	0
40	21	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。（人民日报） 收起全文d	1
41	1	【政协委员：#建议把体育列入中高考必考科目#】全国政协委员吴志明领衔提交为中小学生减负提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。你怎么看？（新京报）O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d	1
42	1	你要是上一次两会提这个该多好#建议把体育列入中高考必考科目# 2嘉兴·嘉善	1
43	11	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。@人民日报 收起全文d	1
44	0	我参与了@经济日报 发起的投票【你支持把体育列入中高考必考科目吗？】，我投给了“支持”这个选项，你也快来表态吧~ 转发微博:【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社 展开全文c	1
45	8	#建议把体育列入中高考必考科目#同意！这样的话，班主任再也不会随便占用体育课了！再也不会把体育课变成班主任的自习课了！再也不会因为体育老师有事儿变成某老师的课了！再也不会了！！！！！ 2德州	1
46	0	我参与了@黔中平坝 发起的投票【把体育列入中高考必考科目，你怎样看？】，我投给了“支持，增强体质”这个选项，你也快来表态吧~ 转发微博:体育比赛#聚焦两会##全国两会# 【把体育列入中高考必考科目，你怎样看？】#2020看两会#吴志明委员领衔提交为中小学生减负的提案，#建议把体育列入中高考必考科目#，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。对此，你怎样看？ 展开全文c	1
47	1	#建议把体育列入中高考必考科目#支持体育强国，身体好精神才好！不过适量就好不要太过度的！	1
48	5	#建议把体育列入中高考必考科目#同意，很多网友认为高考加入体育会增加学生负担，并对某些先天身体素质不好的学生不公平，这也是没有错误的。但是体育加入高考也是非常有必要的，长久来看，是全民体质提高的一种良好解决办法。少年强则国强，文化教育要从少年抓起，身体健康也要从少年入手。解决矛盾，要看体育具体如何加入高考，在于体育高考的形式，体育也分理论和实践，理论部分对于学生体质并无影响，实践部分由于体育的多种门类则可以让学生根据自身情况自主选择，从而达到避免自身缺陷又能让学生动起来的效果。 体育实践部分的门类细分任重而道远。 收起全文d	1
49	0	#建议把体育列入中高考必考科目#支持 2中山	1
50	0	#建议把体育列入中高考必考科目#支持	1
51	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。 收起全文d	1
52	0	#建议把体育列入中高考必考科目#虽然我是个很讨厌跑步的人但我支持多锻炼身体，身体才是革命的本钱没有个好身体你高三也吃不消，而且不知道适当运动有利于思维活跃吗那些天天有空在微博里喊着取消这取消那的社会就是淘汰你们这批人的，还有些人说每个人体质不一样那每个人脑子还不是不一样还不是都要参加高考 这是不是一件好事全看它所定的度在哪里，是普通人都能达到的而不是遥不可及的毕竟这是以锻炼身体增强体质为主要目的而不是选拔运动员。 收起全文d	1
53	0	#建议把体育列入中高考必考科目# 这个建议非常必要，也很有针对性。现在的孩子身体素质整体比较差，而抓文化学习家长和学校非常用心。因为文化学习可以决定升学，而体育却无所谓。这样的结果就是学生的体魄出了问题，那么多近视眼和肥胖儿童。不仅是中考，甚至#小升初# 也要对体育有要求。	1
54	0	#建议把体育列入中高考必考科目# 同意！	1
55	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d	1
56	0	#建议把体育列入中高考必考科目#同意！不是因为我体育好，而是因为在与我成绩不相上下的几个同学里，我的体育成绩处于中上游，但愿体育可以帮我争一点分。	1
57	0	#建议把体育列入中高考必考科目# 这个提议强烈同意。孩子们的体质教育很重要。不能只锻炼大脑忽略了锻炼身体。	1
58	47	#建议把体育列入中高考必考科目#吴志明委员的意见是中肯的,发展体育运动、增强人民体质，不应是口号,也应成为行动。期待明天会更好！ 2北京	1
59	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d	1
