15	0	我 特别 好奇 工资 是 怎么 存 下来 的 1500 的 房租 水电 200 的 交通 这 应该 是 在 一线 城市 或者 伪 一线 最最 基本 的 开销 了 好 一点 的 情况 公司 给 包 三餐 没有 三餐 的 一个月 又 要 除去 1000 起 工资 不过 万靠 自己 买房 极其 困难 微博 的 万元户 都 哪里 来 的 一 毕业 十 几万几十万 要是 985211 出身 那 还 说得过去 甚至 有些 985211 专业 不怎么样 的 出来 过万 也 不 简单	0
16	2	Sweet Sour Yummy 的 微博 视频	0
17	3	女孩子 要 明白 一个男孩 18 岁 吃 一个月 泡面 给 你 买 一个包 和 一个男孩 28 岁 吃 一个月 泡面 给你个 包是 两个 概念	0
18	1	这 话题 就 尼玛 离谱 营销 号 ball ball 你们 长 点心 吧	0
19	1	天天 该不该 就 不能 看 个人 个性 愿意 攒钱 攒钱 这样 将来 能 有份 保障 愿意 月光 月光 这样 当下 会 很 舒适 很 快乐 这 都 是 看 个人 性格 的 事情 难道 还 能 比较 出 一个 谁 好 谁 坏 来 吗	0
20	2	跟 要 不要 攒钱 没有 关系 重点 是 没有 钱 可以 攒 就算 有钱 也 攒 不住 钱 不 欠债 就 很 厉害 了 还 攒钱 咋 不 上天 呢	-1
21	0	其实 我 觉得 攒钱 只 在于 月薪 到手 超过 6k 的 毕竟 到手 6k 以下 省 不 下来 多少 而且 攒 也 就 1.2 万 年终奖 几万 的 另算 出去玩 一波 也 就 没 了 挣钱 速度 和 消费 速度 完全 不 成正比 累死累活 的 上班 平时 这个 省 那个 省 活 的 太 没意思 了 话 是 这么 说 花 呗 可 不能 欠 能力 范围 外 的	-1
22	1	只要 不是 花钱 大手大脚 省能 省 几个 钱 对 我 来说 节流 是 不 可能 节流 的 只能 开源	-1
23	0	问题 是 能 攒 到 钱 吗	-1
24	0	改变现状 估计 是 不 可能 了 但 不 攒钱 而是 保持 欠债 的话 生病 了 怎么办 家里 有刚 需 要 买 东西 怎么办 这 都 不算 大事 有 什么 万一 需要 住院 的话 没有 存款 请假 都 不敢 请 攒钱 不是 为了 大富大贵 而是 为了 抵御 风险 钱 是 靠 挣 不是 靠 攒 的 这句 话 没错 但是 不会 攒钱 的话 有 急事 的 时候 还是 没钱用 只能 眼巴巴 等 着 发工资	-1
25	0	我 觉得 我 是 攒 不下 不欠 花 呗 信用卡 都 不错 了 发工资 了 就 买点 必需品 吃饭 不 开心 就 出去玩 哪能 攒 下 钱	-1
26	0	哪里 还有 可以 攒 的 钱 啊	-1
27	1	首先 要 有 挣钱 的 能力 要 有 相对 稳定 的 收入 然后 呢 该花 就 花 不要 乱花 剩下 的 钱 不 就 攒 住 啦 不用 刻意 省 刻意 去 存钱 哇 有点 余款 同时 不至于 委屈 自己 委屈 生活 轻松 一点 明智 一点 快乐 一点	-1
28	0	攒钱 不是 有效 改变现状 的 途径 因为 攒钱 本质 是 储蓄 并 不是 开源 所以 想要 改变现状 需要 去 想方设法 增加 创收 途径	-1
29	1	一生 那么 短 过得 开心 就 好 了	-1
30	1	改变现状 靠 攒钱 这 逻辑 不是 很 对头 啊 🤔 🤔 🤔 深圳	-1
31	10	与其 攒钱 来 改变现状 倒不如 积攒 经验 来 改变 喜欢 的 就 买 想要 的 就 为 之 奋斗 此刻 的 开心 是 未来 金钱 买不到 的	-1
32	1	比起 攒钱 更加 有用 的 大概 是 提高 自己 的 能力 毕竟 钱 得 靠 赚 不能 靠 攒 可 能力 是 大 可以 赚 到 钱 的	-1
33	2	在 没有 过 上 舒服 的 生活 我 认为 不 应该 拮据 攒钱 而是 要 想尽办法 加薪 或者 赚钱 这种 方式 会 让 我们 体验 一下下 财富 溢出 的 那种 感觉 哈哈 因为 接近 财富 才能 理性 看待 金钱 doge 当 自己 感到 收入 稳中有升 这时候 自然而然 会 有 一些 闲钱 再 给 闲钱 做 处置 做 资金 规划 这样 才能 改变现状 doge	-1
34	0	攒 不 攒 是 次要 的 多 挣钱 是 王道	-1
35	1	昨天 还 跟 我 爸 讨论 这个 问题 了 我爸 说 刚 工作 先 不要 攒钱 现在 要 做 的 是 投资 自己 学 点 感兴趣 的 东西 健 健身 别急 着 攒钱 买房 买车 女孩子 别 给 自己 太 大 压力 哈哈哈哈 我爸 棒棒 哒 但是 我 的 钱 一直 都 在 瞎 买 瞎 吃	-1
36	0	现在 人民币 贬值 太快 了 攒钱 个人 觉得 还 不如 拿 去 投资 或者 花掉 南昌 南昌大学	-1
37	0	月光 不好 吗	-1
38	0	欠 银行 上百万 攒钱 也 相当于 还 银行 了	-1
39	0	攒钱 真的 好难 一会儿 我 就 去 消费 了	-1
40	0	当然 该 啊 不仅 改变现状 还要 支持 我 喜欢 的 人 帮助 需要 帮助 的 人	1
41	0	攒钱 肯定 是 需要 的 可是 我 也 得 有钱 攒 啊	1
42	0	肯定 需要 攒钱 但 攒钱 其实 并 不是 为了 改变现状 而是 为 之后 的 打算 西 增加 对 未知 的 安全感 我 金钱观 确实 强 花钱 都 是 有 计划 有 打算 的 花 从来不 会 也 不 可能 让 自己 月光 毕竟 90 后 也 不 允许 月光 吧 人生在世 当 畅情 适意 是 令狐冲 而 不是 你 我 这种 社畜	1
43	0	情况 不 一样 吧 没 钱 当然 要 攒 啦 家里 比较 富裕 的 可以 小资 挥霍 一下 但 凡事 都 需要 有个 自己 的 度	1
44	0	不 攒钱 等到 生病 了 或者 要 用钱 的 时候 是 打算 靠 信用卡 靠 父母 靠众 筹 吗	1
45	2	今年 就 攒 了 这么 多 加上 前 两年 的 勉强 够 个 首付	1
46	1	攒钱 而 不 觉得 拮据 花钱 而 不 觉得 空虚 开开心心 就够 啦 攒钱 还是 很 有 必要 的	1
47	0	攒钱 是 可以 问题 是 攒 得 下 吗 尤其 是 追星 的 各种 买买 买 虽说 我 也 在 存钱 阶段 总 感觉 花 出去 的 比存 的 多一倍 以上	1
48	0	现在 赚 的 钱 刚好 够 生活 想 攒钱 也 没 钱 啊	1
49	0	不 攒钱 没人养 我 啊 广州 棠 下	1
50	0	关键 怎么 攒钱 攒钱 好难 月光族	1
51	0	应该 攒钱 必须 攒钱	1
52	20	存钱 肯定 很 有 必要 啊 不 存钱 怎么 有 第一桶金 投资 创业 读书 不 都 需要 钱 不 存钱 怎么 有 安全 垫 被 公司 莫名其妙 裁员 家里人 生病 怎么办 不 存钱 过度 消费 就 能 改变命运 了 消费 不 改变命运 创造 价值 才能 改变命运 攒钱 虽然 跟 创造 价值 没 直接 联系 但 存钱 本身 就是 一种 积累 生产资料 的 必要条件	1
53	0	要 的 呀 经济基础 决定 上层建筑 有时候 有 急用 的话 可能 要 用到 大笔 钱	1
54	0	钱 肯定 是 要 攒 的 但 不是 为了 改变现状 而是 为了 生活 不要 等到 需要 用钱 的 时候 尴尬 不已 攒钱 能 改变现状 活在 梦里 吧 南京	1
55	0	工作 一年 还行 吧 提高 生活 质量 的 同时 也 攒 了 钱 准备 买车 了	1
56	0	起码 对于 我 来说 银行卡 里面 的 数字 就是 我 的 安全感	1
57	0	当然 要 攒钱 家里 没矿 还 不 攒钱 是 想 一直 过 着 穷 穷 穷 的 日子 吗	1
58	0	肯定 要 的 吧 甚至 能 多 挣钱 的 时候 就 多 挣钱 就 像 我 偶尔 发 视频 到 b 站 火 的话 能 挣个 一两百 吧 就是 我 太懒 了 几个 月 不发 一个	1
59	0	我 觉得 没钱 的 时候 要 攒钱 不 攒钱 想 做 什么 事 都 没有 钱 不 攒钱 的 是 针对 那种 有钱 的	1
